gene_id	gene_name	CD4	CD8
ENSG00000267727	AC008738.5	0	0
ENSG00000267296	CEBPA-DT	0	4
ENSG00000267130	AC008738.2	0	0
ENSG00000153879	CEBPG	1020	1636
ENSG00000124299	PEPD	1428	2875
ENSG00000266985	AC010485.1	0	0
ENSG00000124302	CHST8	1	0
ENSG00000153885	KCTD15	62	43
ENSG00000277013	AC008556.1	0	0
ENSG00000257103	LSM14A	3157	5147
ENSG00000166398	KIAA0355	945	724
ENSG00000267219	AC010504.1	1	0
ENSG00000105220	GPI	1661	3271
ENSG00000266953	AC092073.1	0	0
ENSG00000126249	PDCD2L	150	256
ENSG00000267024	AC008747.1	6	5
ENSG00000126261	UBA2	2229	3274
ENSG00000142279	WTIP	20	15
ENSG00000268751	SCGB1B2P	10	9
ENSG00000205209	SCGB2B2	0	0
ENSG00000089335	ZNF302	982	962
ENSG00000274104	AC020910.4	340	597
ENSG00000197841	ZNF181	166	162
ENSG00000153896	ZNF599	132	158
ENSG00000267767	LINC01801	2	9
ENSG00000261754	AC008555.1	8	18
ENSG00000269086	AC008555.2	2	11
ENSG00000271109	AC008555.5	885	1053
ENSG00000271649	LINC00904	0	0
ENSG00000270544	AC008555.3	0	0
ENSG00000271171	AC008555.6	0	0
ENSG00000269037	LINC01838	0	0
ENSG00000270876	ZNF30-AS1	0	0
ENSG00000168661	ZNF30	76	84
ENSG00000180884	ZNF792	122	152
ENSG00000089351	GRAMD1A	2186	1804
ENSG00000269303	AC020907.3	3	2
ENSG00000271032	AC020907.4	5	1
ENSG00000105711	SCN1B	113	125
ENSG00000105707	HPN	5	8
ENSG00000227392	HPN-AS1	0	0
ENSG00000179066	AC020907.1	0	0
ENSG00000089356	FXYD3	0	5
ENSG00000153902	LGI4	26	10
ENSG00000266964	FXYD1	845	366
ENSG00000221946	FXYD7	1118	491
ENSG00000089327	FXYD5	13194	13689
ENSG00000177558	FAM187B	0	0
ENSG00000105699	LSR	1048	322
ENSG00000271366	AC002128.2	2	2
ENSG00000105698	USF2	3675	5998
ENSG00000105697	HAMP	6	13
ENSG00000105695	MAG	0	0
ENSG00000012124	CD22	51	50
ENSG00000126266	FFAR1	2	1
ENSG00000185897	FFAR3	5	5
ENSG00000126251	GPR42	2	0
ENSG00000205786	LINC01531	0	0
ENSG00000233214	AC002511.2	0	0
ENSG00000232680	AC002511.1	0	0
ENSG00000126262	FFAR2	31	91
ENSG00000188508	KRTDAP	0	0
ENSG00000161249	DMKN	55	238
ENSG00000189001	SBSN	0	0
ENSG00000105679	GAPDHS	1	0
ENSG00000236144	TMEM147-AS1	136	126
ENSG00000105677	TMEM147	1795	2856
ENSG00000105675	ATP4A	0	0
ENSG00000283907	AD000090.1	2	2
ENSG00000283758	PMIS2	1	0
ENSG00000224910	LINC01766	0	0
ENSG00000267626	AC002115.1	2	0
ENSG00000249115	HAUS5	384	399
ENSG00000126254	RBM42	1050	2147
ENSG00000105672	ETV2	73	147
ENSG00000126267	COX6B1	7876	13267
ENSG00000105668	UPK1A	2	2
ENSG00000226510	UPK1A-AS1	12	3
ENSG00000011590	ZBTB32	51	268
ENSG00000272333	KMT2B	1520	2321
ENSG00000126246	IGFLR1	279	417
ENSG00000267120	AD000671.2	1	2
ENSG00000161265	U2AF1L4	1461	1716
ENSG00000205155	PSENEN	915	2419
ENSG00000188223	AD000671.1	0	0
ENSG00000267439	AD000671.3	0	2
ENSG00000267796	LIN37	27	94
ENSG00000267328	AC002398.2	0	0
ENSG00000004776	HSPB6	1	0
ENSG00000167595	PROSER3	477	563
ENSG00000267049	AC002398.1	2	2
ENSG00000004777	ARHGAP33	105	210
ENSG00000250799	PRODH2	0	0
ENSG00000161270	NPHS1	4	5
ENSG00000126259	KIRREL2	0	5
ENSG00000105290	APLP1	7	14
ENSG00000167604	NFKBID	449	645
ENSG00000126264	HCST	9865	24233
ENSG00000011600	TYROBP	1298	5965
ENSG00000126243	LRFN3	128	245
ENSG00000267786	AF038458.3	1	0
ENSG00000267388	AF038458.2	2	3
ENSG00000205138	SDHAF1	496	928
ENSG00000181392	SYNE4	17	13
ENSG00000239382	ALKBH6	317	699
ENSG00000267698	AC002116.2	25	19
ENSG00000105270	CLIP3	9	9
ENSG00000161277	THAP8	22	90
ENSG00000075702	WDR62	65	116
ENSG00000105261	OVOL3	1	0
ENSG00000105258	POLR2I	2384	4099
ENSG00000105254	TBCB	2959	6665
ENSG00000126247	CAPNS1	3257	7337
ENSG00000270760	AD001527.1	0	2
ENSG00000161281	COX7A1	0	0
ENSG00000196357	ZNF565	112	153
ENSG00000167635	ZNF146	623	815
ENSG00000267053	AC012617.1	2	0
ENSG00000232677	LINC00665	114	128
ENSG00000142065	ZFP14	900	1180
ENSG00000266973	AC092296.1	0	0
ENSG00000267363	AC092296.3	0	0
ENSG00000181007	ZFP82	263	406
ENSG00000186017	ZNF566	288	352
ENSG00000267309	AC092295.2	28	29
ENSG00000254004	ZNF260	172	264
ENSG00000228629	AC092295.1	0	0
ENSG00000186020	ZNF529	632	721
ENSG00000233527	ZNF529-AS1	95	169
ENSG00000161298	ZNF382	81	66
ENSG00000197808	ZNF461	99	140
ENSG00000276071	AC074138.1	6	5
ENSG00000225975	LINC01534	105	140
ENSG00000189042	ZNF567	667	783
ENSG00000267041	ZNF850	34	53
ENSG00000267260	AC020928.2	11	9
ENSG00000267353	AC020928.3	15	16
ENSG00000267254	AC020928.1	99	158
ENSG00000197863	ZNF790	281	402
ENSG00000251247	ZNF345	228	319
ENSG00000185869	ZNF829	252	266
ENSG00000198453	ZNF568	289	372
ENSG00000197050	ZNF420	240	279
ENSG00000267345	AC010632.1	1	5
ENSG00000267360	AC012309.1	0	2
ENSG00000196967	ZNF585A	87	129
ENSG00000267437	AC012309.2	0	0
ENSG00000245680	ZNF585B	70	109
ENSG00000188283	ZNF383	507	610
ENSG00000226686	LINC01535	7	2
ENSG00000267605	AC016590.1	0	0
ENSG00000181666	HKR1	397	476
ENSG00000276846	AC016590.3	8	2
ENSG00000189164	ZNF527	208	272
ENSG00000196437	ZNF569	372	498
ENSG00000171827	ZNF570	286	444
ENSG00000266916	ZNF793-AS1	25	12
ENSG00000267115	AC022148.2	1	0
ENSG00000188227	ZNF793	192	95
ENSG00000180458	AC022148.1	0	1
ENSG00000267470	ZNF571-AS1	27	31
ENSG00000171817	ZNF540	121	105
ENSG00000180479	ZNF571	228	286
ENSG00000120784	ZFP30	166	148
ENSG00000196381	ZNF781	78	34
ENSG00000267552	AC093227.2	0	0
ENSG00000198182	ZNF607	31	27
ENSG00000267152	AC093227.1	46	33
ENSG00000189144	ZNF573	137	136
ENSG00000171804	WDR87	0	0
ENSG00000105738	SIPA1L3	145	223
ENSG00000268764	AC011465.1	0	0
ENSG00000011332	DPF1	1	4
ENSG00000167642	SPINT2	1593	292
ENSG00000167641	PPP1R14A	78	59
ENSG00000267748	AC011479.1	6	0
ENSG00000167644	C19orf33	52	33
ENSG00000167645	YIF1B	544	1040
ENSG00000099337	KCNK6	445	591
ENSG00000099338	CATSPERG	69	149
ENSG00000266963	AC005625.1	0	0
ENSG00000099341	PSMD8	4081	8903
ENSG00000179168	GGN	1	2
ENSG00000267090	AC005789.1	0	0
ENSG00000188766	SPRED3	28	49
ENSG00000130244	FAM98C	932	1555
ENSG00000171777	RASGRP4	59	84
ENSG00000196218	RYR1	93	448
ENSG00000269445	AC067969.2	0	0
ENSG00000268055	AC067969.1	0	0
ENSG00000104814	MAP4K1	1037	2371
ENSG00000267291	AC008649.1	0	1
ENSG00000178982	EIF3K	11902	16535
ENSG00000130402	ACTN4	1934	6998
ENSG00000267375	AC008649.2	0	1
ENSG00000182472	CAPN12	269	637
ENSG00000267892	AC022144.1	23	35
ENSG00000205076	LGALS7	0	0
ENSG00000178934	LGALS7B	0	0
ENSG00000171747	LGALS4	39	36
ENSG00000104823	ECH1	2480	5116
ENSG00000268083	AC008982.1	0	0
ENSG00000268756	AC104534.1	0	0
ENSG00000104824	HNRNPL	2856	5071
ENSG00000187994	RINL	591	1375
ENSG00000269050	AC011455.1	3	2
ENSG00000068903	SIRT2	1016	3850
ENSG00000104825	NFKBIB	1323	3440
ENSG00000262484	CCER2	9	33
ENSG00000104835	SARS2	152	346
ENSG00000269547	AC011455.2	0	0
ENSG00000128626	MRPS12	1675	3219
ENSG00000269486	ERVK9-11	0	1
ENSG00000269190	FBXO17	1	3
ENSG00000161243	FBXO27	14	17
ENSG00000267992	AC010605.1	0	0
ENSG00000183760	ACP7	1	1
ENSG00000130669	PAK4	200	377
ENSG00000269172	AC011443.1	8	14
ENSG00000188505	NCCRP1	0	0
ENSG00000179751	SYCN	0	0
ENSG00000197110	IFNL3	0	3
ENSG00000183709	IFNL2	0	0
ENSG00000182393	IFNL1	9	37
ENSG00000128011	LRFN1	81	181
ENSG00000130755	GMFG	11242	16371
ENSG00000269246	AC011445.2	35	53
ENSG00000179134	SAMD4B	1168	1926
ENSG00000006712	PAF1	779	1141
ENSG00000063322	MED29	711	1200
ENSG00000128016	ZFP36	8510	13840
ENSG00000090924	PLEKHG2	316	509
ENSG00000105193	RPS16	27157	33903
ENSG00000196235	SUPT5H	2742	3920
ENSG00000105197	TIMM50	673	1309
ENSG00000090932	DLL3	12	15
ENSG00000186838	SELENOV	0	0
ENSG00000176401	EID2B	456	669
ENSG00000269792	AC011500.3	0	0
ENSG00000176396	EID2	1220	1558
ENSG00000105198	LGALS13	0	0
ENSG00000249861	LGALS16	0	0
ENSG00000269460	AC005515.2	0	0
ENSG00000006659	LGALS14	18	0
ENSG00000105205	CLC	9	2
ENSG00000213921	LEUTX	0	0
ENSG00000276445	AC005393.1	1	1
ENSG00000105204	DYRK1B	274	1041
ENSG00000105202	FBL	3852	4558
ENSG00000275395	FCGBP	108	152
ENSG00000013275	PSMC4	1683	3988
ENSG00000187187	ZNF546	61	59
ENSG00000128000	ZNF780B	215	265
ENSG00000197782	ZNF780A	255	452
ENSG00000269296	AC005614.1	5	9
ENSG00000130758	MAP3K10	256	605
ENSG00000174521	TTC9B	0	3
ENSG00000105219	CNTD2	14	8
ENSG00000105221	AKT2	1615	2440
ENSG00000160392	C19orf47	120	238
ENSG00000105223	PLD3	1167	1863
ENSG00000160396	HIPK4	1	4
ENSG00000105227	PRX	16	26
ENSG00000197019	SERTAD1	742	2805
ENSG00000277453	AC010271.2	0	0
ENSG00000167565	SERTAD3	297	2434
ENSG00000268366	AC010271.1	0	1
ENSG00000090013	BLVRB	523	1508
ENSG00000160460	SPTBN4	14	101
ENSG00000160410	SHKBP1	1829	3912
ENSG00000090006	LTBP4	931	1633
ENSG00000105245	NUMBL	60	357
ENSG00000123815	COQ8B	303	606
ENSG00000086544	ITPKC	97	199
ENSG00000188493	C19orf54	75	122
ENSG00000077312	SNRPA	2588	4191
ENSG00000268975	MIA-RAB4B	9	21
ENSG00000261857	MIA	1	3
ENSG00000167578	RAB4B	148	357
ENSG00000171570	RAB4B-EGLN2	0	0
ENSG00000282951	AC008537.4	7	17
ENSG00000269858	EGLN2	57	93
ENSG00000268797	AC008537.1	0	0
ENSG00000269843	AC008537.2	0	0
ENSG00000255974	CYP2A6	0	2
ENSG00000198077	CYP2A7	0	1
ENSG00000197408	CYP2B6	0	0
ENSG00000197838	CYP2A13	0	0
ENSG00000197446	CYP2F1	7	8
ENSG00000167600	CYP2S1	6	11
ENSG00000167601	AXL	3	3
ENSG00000269652	AC011510.1	0	0
ENSG00000105323	HNRNPUL1	4461	6542
ENSG00000105329	TGFB1	7588	17260
ENSG00000142039	CCDC97	723	1376
ENSG00000255730	AC011462.1	2	14
ENSG00000142046	TMEM91	479	548
ENSG00000123810	B9D2	555	782
ENSG00000077348	EXOSC5	414	598
ENSG00000248098	BCKDHA	35	77
ENSG00000268475	AC011462.2	0	0
ENSG00000177191	B3GNT8	53	80
ENSG00000105341	DMAC2	901	1589
ENSG00000204978	ERICH4	4	2
ENSG00000267107	PCAT19	9	0
ENSG00000268355	AC243960.3	1	0
ENSG00000270164	LINC01480	31	35
ENSG00000268027	AC243960.1	1596	1848
ENSG00000007129	CEACAM21	126	320
ENSG00000105352	CEACAM4	31	30
ENSG00000007306	CEACAM7	0	0
ENSG00000105388	CEACAM5	0	1
ENSG00000267881	AC243967.1	0	0
ENSG00000086548	CEACAM6	0	0
ENSG00000268833	AC243967.2	0	0
ENSG00000170956	CEACAM3	8	15
ENSG00000278239	AC243967.3	0	0
ENSG00000273111	LYPD4	0	1
ENSG00000142025	DMRTC2	0	1
ENSG00000105372	RPS19	29276	39377
ENSG00000105369	CD79A	360	306
ENSG00000076928	ARHGEF1	6370	10125
ENSG00000268041	AC010616.1	57	22
ENSG00000105404	RABAC1	4808	9781
ENSG00000285505	AC010616.2	0	0
ENSG00000105409	ATP1A3	109	692
ENSG00000105737	GRIK5	2	4
ENSG00000105732	ZNF574	207	332
ENSG00000028277	POU2F2	1773	1784
ENSG00000259436	AC010247.2	23	51
ENSG00000160570	DEDD2	1596	2708
ENSG00000167625	ZNF526	224	328
ENSG00000105723	GSK3A	960	2482
ENSG00000268643	AC006486.1	0	0
ENSG00000105722	ERF	325	450
ENSG00000079432	CIC	572	943
ENSG00000079462	PAFAH1B3	855	1247
ENSG00000188368	PRR19	7	10
ENSG00000167619	TMEM145	0	4
ENSG00000105429	MEGF8	74	113
ENSG00000105427	CNFN	23	64
ENSG00000213904	LIPE-AS1	219	354
ENSG00000079435	LIPE	132	162
ENSG00000189377	CXCL17	0	0
ENSG00000079385	CEACAM1	66	60
ENSG00000124469	CEACAM8	0	3
ENSG00000221826	PSG3	0	0
ENSG00000124467	PSG8	0	0
ENSG00000225877	PSG8-AS1	0	0
ENSG00000231924	PSG1	0	0
ENSG00000170848	PSG6	0	0
ENSG00000221878	PSG7	0	0
ENSG00000282943	AC004784.1	0	0
ENSG00000243130	PSG11	0	0
ENSG00000242221	PSG2	0	0
ENSG00000227606	AC005392.1	0	0
ENSG00000204941	PSG5	0	0
ENSG00000243137	PSG4	0	0
ENSG00000183668	PSG9	0	0
ENSG00000231412	AC005392.2	1	1
ENSG00000204936	CD177	1	13
ENSG00000272396	AC005392.3	0	0
ENSG00000131126	TEX101	0	1
ENSG00000124466	LYPD3	276	56
ENSG00000176531	PHLDB3	512	330
ENSG00000105755	ETHE1	1818	3047
ENSG00000176472	ZNF575	69	119
ENSG00000073050	XRCC1	431	671
ENSG00000269177	L34079.2	0	1
ENSG00000268361	L34079.1	0	0
ENSG00000269583	L34079.3	0	0
ENSG00000234465	PINLYP	37	46
ENSG00000167378	IRGQ	284	310
ENSG00000124444	ZNF576	355	456
ENSG00000226763	SRRM5	2	9
ENSG00000131116	ZNF428	2514	5157
ENSG00000105767	CADM4	6	2
ENSG00000011422	PLAUR	325	555
ENSG00000124449	IRGC	0	0
ENSG00000105771	SMG9	349	469
ENSG00000104783	KCNN4	229	225
ENSG00000268601	AC115522.1	0	0
ENSG00000159871	LYPD5	4	2
ENSG00000167637	ZNF283	52	64
ENSG00000176222	ZNF404	8	10
ENSG00000267058	AC006213.2	20	20
ENSG00000267191	AC006213.3	0	0
ENSG00000124459	ZNF45	91	185
ENSG00000159905	ZNF221	7	12
ENSG00000204920	ZNF155	98	167
ENSG00000266921	AC006213.1	1	5
ENSG00000159882	ZNF230	245	388
ENSG00000267144	AC067968.2	0	0
ENSG00000159885	ZNF222	108	159
ENSG00000267022	AC067968.1	0	0
ENSG00000178386	ZNF223	20	5
ENSG00000186026	ZNF284	37	32
ENSG00000267680	ZNF224	1012	1804
ENSG00000186019	AC021092.1	6	7
ENSG00000256294	ZNF225	38	91
ENSG00000263002	ZNF234	75	121
ENSG00000167380	ZNF226	508	1082
ENSG00000131115	ZNF227	334	582
ENSG00000159917	ZNF235	52	115
ENSG00000159915	ZNF233	7	6
ENSG00000062370	ZNF112	0	1
ENSG00000267173	AC245748.1	0	0
ENSG00000267508	ZNF285	2	2
ENSG00000278318	ZNF229	5	0
ENSG00000167384	ZNF180	271	410
ENSG00000273777	CEACAM20	0	0
ENSG00000267614	AC245748.3	0	0
ENSG00000216588	IGSF23	0	0
ENSG00000266903	AC243964.2	2	19
ENSG00000073008	PVR	11	31
ENSG00000186567	CEACAM19	1	2
ENSG00000213892	CEACAM16	0	0
ENSG00000069399	BCL3	1334	2300
ENSG00000142273	CBLC	0	0
ENSG00000285128	AC092306.1	0	0
ENSG00000187244	BCAM	3	6
ENSG00000130202	NECTIN2	20	43
ENSG00000267282	AC011481.2	31	21
ENSG00000130204	TOMM40	1495	2070
ENSG00000130203	APOE	20	18
ENSG00000130208	APOC1	0	2
ENSG00000224916	APOC4-APOC2	0	0
ENSG00000267467	APOC4	0	0
ENSG00000234906	APOC2	0	0
ENSG00000267114	AC011481.1	5	7
ENSG00000104853	CLPTM1	927	2092
ENSG00000104856	RELB	1651	2201
ENSG00000104859	CLASRP	928	1293
ENSG00000170684	ZNF296	93	267
ENSG00000267348	GEMIN7-AS1	5	3
ENSG00000142252	GEMIN7	377	1381
ENSG00000007047	MARK4	366	1043
ENSG00000104866	PPP1R37	314	656
ENSG00000267044	AC005757.1	9	13
ENSG00000179846	NKPD1	8	7
ENSG00000007255	TRAPPC6A	2743	3287
ENSG00000189114	BLOC1S3	241	359
ENSG00000267545	AC005779.2	1	0
ENSG00000266958	AC005779.1	0	0
ENSG00000283632	EXOC3L2	7	5
ENSG00000104879	CKM	3	5
ENSG00000104892	KLC3	1	5
ENSG00000104884	ERCC2	150	286
ENSG00000104881	PPP1R13L	71	80
ENSG00000117877	CD3EAP	43	66
ENSG00000012061	ERCC1	1006	1885
ENSG00000125740	FOSB	1280	1923
ENSG00000125744	RTN2	24	68
ENSG00000213889	PPM1N	259	484
ENSG00000125753	VASP	1993	5655
ENSG00000125741	OPA3	494	745
ENSG00000177464	GPR4	0	0
ENSG00000125746	EML2	468	1122
ENSG00000010310	GIPR	60	244
ENSG00000125743	SNRPD2	8508	11878
ENSG00000011478	QPCTL	67	97
ENSG00000177051	FBXO46	265	495
ENSG00000237452	BHMG1	0	0
ENSG00000177045	SIX5	6	19
ENSG00000267395	DM1-AS	0	4
ENSG00000104936	DMPK	127	376
ENSG00000268434	AC011530.1	0	0
ENSG00000185800	DMWD	511	1457
ENSG00000104941	RSPH6A	0	0
ENSG00000125755	SYMPK	1084	1841
ENSG00000269148	AC092301.1	44	59
ENSG00000170608	FOXA3	0	0
ENSG00000170604	IRF2BP1	408	555
ENSG00000176182	MYPOP	114	228
ENSG00000188425	NANOS2	0	0
ENSG00000104967	NOVA2	0	0
ENSG00000104983	CCDC61	182	388
ENSG00000008438	PGLYRP1	5	4
ENSG00000268401	AC007785.3	4	5
ENSG00000204869	IGFL4	0	0
ENSG00000267922	AC007785.1	0	0
ENSG00000188624	IGFL3	0	0
ENSG00000204866	IGFL2	23	2
ENSG00000269729	AC006262.2	0	0
ENSG00000268621	IGFL2-AS1	0	0
ENSG00000269745	AC006262.3	0	0
ENSG00000188293	IGFL1	0	0
ENSG00000124440	HIF3A	9	4
ENSG00000269124	AC007193.2	0	0
ENSG00000011485	PPP5C	431	1282
ENSG00000268810	AC007193.1	8	26
ENSG00000269151	AC007193.3	0	0
ENSG00000169515	CCDC8	0	0
ENSG00000277531	PNMA8C	3	0
ENSG00000182013	PNMA8A	0	1
ENSG00000230510	PPP5D1	43	64
ENSG00000204851	PNMA8B	7	0
ENSG00000204850	AC011484.1	15	2
ENSG00000160014	CALM3	5590	9362
ENSG00000269292	AC093503.2	5	5
ENSG00000160013	PTGIR	120	82
ENSG00000167414	GNG8	20	7
ENSG00000197380	DACT3	22	28
ENSG00000245598	DACT3-AS1	0	0
ENSG00000105287	PRKD2	1030	1866
ENSG00000090372	STRN4	532	946
ENSG00000269487	AC008635.1	0	1
ENSG00000181027	FKRP	234	275
ENSG00000105281	SLC1A5	158	709
ENSG00000275719	AC008622.2	1	1
ENSG00000042753	AP2S1	2447	6119
ENSG00000160007	ARHGAP35	554	1050
ENSG00000130751	NPAS1	11	13
ENSG00000130748	TMEM160	2568	5566
ENSG00000130749	ZC3H4	435	768
ENSG00000142230	SAE1	998	1502
ENSG00000105327	BBC3	672	1488
ENSG00000105321	CCDC9	343	653
ENSG00000257704	INAFM1	232	347
ENSG00000197405	C5AR1	146	238
ENSG00000134830	C5AR2	46	68
ENSG00000134815	DHX34	130	216
ENSG00000105419	MEIS3	30	7
ENSG00000118160	SLC8A2	0	0
ENSG00000118162	KPTN	96	190
ENSG00000268061	NAPA-AS1	134	164
ENSG00000105402	NAPA	1865	4412
ENSG00000118156	ZNF541	5	17
ENSG00000268746	AC010519.1	5	10
ENSG00000277383	AC010331.1	76	96
ENSG00000063169	BICRA	331	517
ENSG00000269806	BICRA-AS1	0	0
ENSG00000024422	EHD2	2	2
ENSG00000105373	NOP53	14123	15211
ENSG00000269656	NOP53-AS1	2	4
ENSG00000178980	SELENOW	5302	9525
ENSG00000178928	TPRX1	0	0
ENSG00000105392	CRX	28	26
ENSG00000259108	LINC01595	0	0
ENSG00000105398	SULT2A1	1	4
ENSG00000188334	BSPH1	0	0
ENSG00000169393	ELSPBP1	0	0
ENSG00000105507	CABP5	12	4
ENSG00000105499	PLA2G4C	41	35
ENSG00000269420	PLA2G4C-AS1	0	0
ENSG00000105486	LIG1	485	828
ENSG00000269534	AC011466.3	0	0
ENSG00000269321	AC011466.2	0	1
ENSG00000185453	ZSWIM9	230	350
ENSG00000105483	CARD8	1761	2634
ENSG00000268583	AC011466.1	0	1
ENSG00000268001	CARD8-AS1	435	888
ENSG00000268186	AC008392.1	0	0
ENSG00000178150	ZNF114	12	8
ENSG00000105479	CCDC114	10	13
ENSG00000142227	EMP3	10203	18039
ENSG00000161558	TMEM143	167	247
ENSG00000105467	SYNGR4	0	0
ENSG00000105438	KDELR1	1874	2902
ENSG00000105464	GRIN2D	1	3
ENSG00000105447	GRWD1	750	1205
ENSG00000182324	KCNJ14	94	59
ENSG00000268530	AC008403.2	0	0
ENSG00000268465	AC008403.1	0	0
ENSG00000105443	CYTH2	825	1321
ENSG00000142235	LMTK3	89	76
ENSG00000269814	AC008403.3	53	56
ENSG00000088002	SULT2B1	16	52
ENSG00000105523	FAM83E	3	0
ENSG00000177202	SPACA4	0	0
ENSG00000063177	RPL18	27791	35052
ENSG00000268093	AC022154.1	5	15
ENSG00000063176	SPHK2	432	668
ENSG00000105516	DBP	801	835
ENSG00000063180	CA11	270	384
ENSG00000142233	NTN5	34	23
ENSG00000176920	FUT2	19	23
ENSG00000176909	MAMSTR	30	40
ENSG00000105538	RASIP1	5	4
ENSG00000182264	IZUMO1	0	0
ENSG00000174951	FUT1	2	4
ENSG00000105550	FGF21	0	0
ENSG00000105552	BCAT2	304	511
ENSG00000087076	HSD17B14	74	44
ENSG00000105559	PLEKHA4	30	36
ENSG00000087074	PPP1R15A	4475	6438
ENSG00000104804	TULP2	11	11
ENSG00000104805	NUCB1	2657	4886
ENSG00000235191	NUCB1-AS1	1	0
ENSG00000104808	DHDH	9	17
ENSG00000087088	BAX	3919	8288
ENSG00000267898	AC026803.2	0	0
ENSG00000087086	FTL	21351	32468
ENSG00000104812	GYS1	158	289
ENSG00000183207	RUVBL2	456	939
ENSG00000104826	LHB	6	7
ENSG00000268655	AC008687.4	0	0
ENSG00000104827	CGB3	0	0
ENSG00000267335	AC008687.1	0	0
ENSG00000104818	CGB2	0	0
ENSG00000267631	CGB1	0	0
ENSG00000189052	CGB5	0	0
ENSG00000213030	CGB8	0	0
ENSG00000196337	CGB7	0	0
ENSG00000283663	AC008687.8	0	0
ENSG00000268108	AC008687.2	0	0
ENSG00000225950	NTF4	0	0
ENSG00000268287	AC008687.3	0	0
ENSG00000104848	KCNA7	9	10
ENSG00000104852	SNRNP70	3162	4825
ENSG00000104863	LIN7B	207	333
ENSG00000221916	C19orf73	84	78
ENSG00000177380	PPFIA3	23	52
ENSG00000130528	HRC	0	0
ENSG00000130529	TRPM4	5	8
ENSG00000063127	SLC6A16	67	174
ENSG00000197813	AC011450.1	16	34
ENSG00000104894	CD37	11654	15770
ENSG00000074219	TEAD2	4	1
ENSG00000268157	AC010524.1	0	0
ENSG00000104901	DKKL1	0	0
ENSG00000268686	AC010643.1	0	2
ENSG00000161609	CCDC155	3	2
ENSG00000142538	PTH2	5	0
ENSG00000261949	GFY	0	0
ENSG00000104888	SLC17A7	0	1
ENSG00000104872	PIH1D1	1328	2333
ENSG00000161618	ALDH16A1	613	1239
ENSG00000269469	AC010619.1	0	0
ENSG00000090554	FLT3LG	3967	2364
ENSG00000142541	RPL13A	28172	35897
ENSG00000142534	RPS11	21493	26811
ENSG00000104870	FCGRT	1360	1317
ENSG00000142552	RCN3	70	61
ENSG00000142546	NOSIP	7493	4383
ENSG00000126460	PRRG2	81	104
ENSG00000126464	PRR12	339	458
ENSG00000268636	AC011495.2	0	0
ENSG00000126458	RRAS	698	915
ENSG00000126461	SCAF1	455	802
ENSG00000126456	IRF3	2692	4172
ENSG00000126453	BCL2L12	376	651
ENSG00000126457	PRMT1	2074	3694
ENSG00000224420	ADM5	28	43
ENSG00000268677	AC011495.3	0	0
ENSG00000169169	CPT1C	8	12
ENSG00000126467	TSKS	33	32
ENSG00000196961	AP2A1	851	1946
ENSG00000010361	FUZ	133	215
ENSG00000269194	AC006942.1	22	9
ENSG00000104973	MED25	569	1143
ENSG00000268006	PTOV1-AS1	22	27
ENSG00000104960	PTOV1	1167	1717
ENSG00000268047	AC018766.1	1	0
ENSG00000269352	PTOV1-AS2	6	4
ENSG00000039650	PNKP	1246	2753
ENSG00000204673	AKT1S1	343	468
ENSG00000104946	TBC1D17	624	932
ENSG00000104951	IL4I1	116	63
ENSG00000213024	NUP62	924	1451
ENSG00000269179	AC011452.1	0	0
ENSG00000169136	ATF5	664	988
ENSG00000161640	SIGLEC11	8	7
ENSG00000105053	VRK3	1020	2057
ENSG00000142528	ZNF473	41	102
ENSG00000269091	AC010624.3	6	7
ENSG00000267890	AC010624.2	1	0
ENSG00000161652	IZUMO2	5	8
ENSG00000105357	MYH14	0	0
ENSG00000267815	AC008655.1	0	0
ENSG00000131398	KCNC3	20	29
ENSG00000131408	NR1H2	2133	3569
ENSG00000131400	NAPSA	21	26
ENSG00000269392	AC008655.2	0	0
ENSG00000062822	POLD1	189	250
ENSG00000142539	AC020909.1	0	0
ENSG00000269404	SPIB	32	55
ENSG00000086967	MYBPC2	6	3
ENSG00000142530	FAM71E1	7	6
ENSG00000161671	EMC10	2705	4393
ENSG00000268854	AC020909.3	3	14
ENSG00000268518	AC020909.2	9	12
ENSG00000161677	JOSD2	915	2095
ENSG00000204653	ASPDH	0	0
ENSG00000131409	LRRC4B	0	0
ENSG00000213023	SYT3	1	0
ENSG00000235034	C19orf81	8	0
ENSG00000161681	SHANK1	0	0
ENSG00000105472	CLEC11A	246	182
ENSG00000142511	GPR32	0	0
ENSG00000261341	AC010325.1	6	8
ENSG00000142513	ACP4	1	0
ENSG00000268375	AC010325.2	4	2
ENSG00000167747	C19orf48	1329	1533
ENSG00000180279	LINC01869	6	6
ENSG00000167748	KLK1	12	7
ENSG00000174562	KLK15	0	0
ENSG00000267968	AC011523.1	0	0
ENSG00000142515	KLK3	0	0
ENSG00000167751	KLK2	1	0
ENSG00000167749	KLK4	0	0
ENSG00000167754	KLK5	0	0
ENSG00000269495	AC011483.2	0	0
ENSG00000167755	KLK6	0	0
ENSG00000267879	AC011483.1	0	0
ENSG00000169035	KLK7	0	0
ENSG00000129455	KLK8	0	0
ENSG00000269741	AC011473.4	0	0
ENSG00000213022	KLK9	0	0
ENSG00000129451	KLK10	0	0
ENSG00000268739	AC011473.2	0	0
ENSG00000167757	KLK11	0	0
ENSG00000186474	KLK12	0	0
ENSG00000268906	AC011473.3	0	0
